family_id	genome	gene_id
Pragia_fontium_WP_232036558.1	Escherichia_coli	Escherichia_coli_YCN71693.1
Pragia_fontium_WP_232036558.1	Proteus_mirabilis	Proteus_mirabilis_WP_004243704.1
Pragia_fontium_WP_232036558.1	Serratia_marcescens	Serratia_marcescens_WP_004936047.1
Pragia_fontium_WP_232036558.1	Ewingella_americana	Ewingella_americana_WP_034791766.1
Pragia_fontium_WP_232036558.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304371580.1
Pragia_fontium_WP_232036558.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015871958.1
Pragia_fontium_WP_232036558.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_014916029.1
Pragia_fontium_WP_232036558.1	Morganella_morganii	Morganella_morganii_WP_004235148.1
Pragia_fontium_WP_232036558.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010258051.1
Pragia_fontium_WP_232036558.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010846747.1
Pragia_fontium_WP_232036558.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_012769130.1
Pragia_fontium_WP_232036558.1	Hafnia_alvei	Hafnia_alvei_WP_025797882.1
Pragia_fontium_WP_232036558.1	Erwinia_amylovora	Erwinia_amylovora_WP_004158618.1
Pragia_fontium_WP_232036558.1	Erwinia_billingiae	Erwinia_billingiae_WP_151036882.1
Pragia_fontium_WP_232036558.1	Providencia_stuartii	Providencia_stuartii_WP_014656265.1
Pragia_fontium_WP_232036558.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013098109.1
Pragia_fontium_WP_232036558.1	Yersinia_pestis	Yersinia_pestis_WP_002210282.1
Pragia_fontium_WP_232036558.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025797882.1
Pragia_fontium_WP_232036558.1	Dickeya_dadantii	Dickeya_dadantii_WP_013318712.1
Pragia_fontium_WP_232036558.1	Pragia_fontium	Pragia_fontium_WP_232036558.1
Pragia_fontium_WP_232036558.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011094558.1
Pragia_fontium_WP_232036558.1	Salmonella_enterica	Salmonella_enterica_WP_000074540.1
Providencia_stuartii_WP_120752680.1	Escherichia_coli	Escherichia_coli_YCN72435.1
Providencia_stuartii_WP_120752680.1	Leminorella_grimontii	Leminorella_grimontii_WP_027275019.1
Providencia_stuartii_WP_120752680.1	Yersinia_pestis	Yersinia_pestis_WP_002210359.1
Providencia_stuartii_WP_120752680.1	Erwinia_billingiae	Erwinia_billingiae_WP_013203894.1
Providencia_stuartii_WP_120752680.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005281642.1
Providencia_stuartii_WP_120752680.1	Dickeya_dadantii	Dickeya_dadantii_WP_038900258.1
Providencia_stuartii_WP_120752680.1	Erwinia_amylovora	Erwinia_amylovora_WP_004155205.1
Providencia_stuartii_WP_120752680.1	Serratia_marcescens	Serratia_marcescens_WP_004937194.1
Providencia_stuartii_WP_120752680.1	Ewingella_americana	Ewingella_americana_WP_034793354.1
Providencia_stuartii_WP_120752680.1	Hafnia_alvei	Hafnia_alvei_WP_025799013.1
Providencia_stuartii_WP_120752680.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304373056.1
Providencia_stuartii_WP_120752680.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013098777.1
Providencia_stuartii_WP_120752680.1	Providencia_stuartii	Providencia_stuartii_WP_120752680.1
Providencia_stuartii_WP_120752680.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010308321.1
Providencia_stuartii_WP_120752680.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025799013.1
Providencia_stuartii_WP_120752680.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_049602670.1
Providencia_stuartii_WP_120752680.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015869958.1
Providencia_stuartii_WP_120752680.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_004174339.1
Providencia_stuartii_WP_120752680.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011092296.1
Providencia_stuartii_WP_120752680.1	Proteus_mirabilis	Proteus_mirabilis_WP_004245586.1
Providencia_stuartii_WP_120752680.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010847842.1
Providencia_stuartii_WP_120752680.1	Pragia_fontium	Pragia_fontium_WP_047781911.1
Providencia_stuartii_WP_120752680.1	Salmonella_enterica	Salmonella_enterica_WP_023210147.1
Providencia_stuartii_WP_120752680.1	Morganella_morganii	Morganella_morganii_WP_004236392.1
Providencia_stuartii_WP_120752680.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_040002484.1
Providencia_stuartii_WP_120752680.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010699749.1
Xenorhabdus_nematophila_WP_010847296.1	Ewingella_americana	Ewingella_americana_WP_034791132.1
Xenorhabdus_nematophila_WP_010847296.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_004874252.1
Xenorhabdus_nematophila_WP_010847296.1	Erwinia_amylovora	Erwinia_amylovora_WP_004157429.1
Xenorhabdus_nematophila_WP_010847296.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_040001325.1
Xenorhabdus_nematophila_WP_010847296.1	Dickeya_dadantii	Dickeya_dadantii_WP_038901452.1
Xenorhabdus_nematophila_WP_010847296.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_005972539.1
Xenorhabdus_nematophila_WP_010847296.1	Leminorella_grimontii	Leminorella_grimontii_WP_027273265.1
Xenorhabdus_nematophila_WP_010847296.1	Providencia_stuartii	Providencia_stuartii_WP_014658226.1
Xenorhabdus_nematophila_WP_010847296.1	Morganella_morganii	Morganella_morganii_WP_004235478.1
Xenorhabdus_nematophila_WP_010847296.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_003832760.1
Xenorhabdus_nematophila_WP_010847296.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010276591.1
Xenorhabdus_nematophila_WP_010847296.1	Escherichia_coli	Escherichia_coli_YCN71080.1
Xenorhabdus_nematophila_WP_010847296.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304373817.1
Xenorhabdus_nematophila_WP_010847296.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015871412.1
Xenorhabdus_nematophila_WP_010847296.1	Proteus_mirabilis	Proteus_mirabilis_WP_004243134.1
Xenorhabdus_nematophila_WP_010847296.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_418009415.1
Xenorhabdus_nematophila_WP_010847296.1	Yersinia_pestis	Yersinia_pestis_WP_002210946.1
Xenorhabdus_nematophila_WP_010847296.1	Pragia_fontium	Pragia_fontium_WP_047780962.1
Xenorhabdus_nematophila_WP_010847296.1	Salmonella_enterica	Salmonella_enterica_WP_000108176.1
Xenorhabdus_nematophila_WP_010847296.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_170933470.1
Xenorhabdus_nematophila_WP_010847296.1	Erwinia_billingiae	Erwinia_billingiae_WP_013201938.1
Xenorhabdus_nematophila_WP_010847296.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002907768.1
Xenorhabdus_nematophila_WP_010847296.1	Hafnia_alvei	Hafnia_alvei_WP_025801068.1
Xenorhabdus_nematophila_WP_010847296.1	Serratia_marcescens	Serratia_marcescens_WP_004931329.1
Xenorhabdus_nematophila_WP_010847296.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010847296.1
Xenorhabdus_nematophila_WP_010847296.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005286163.1
Xenorhabdus_nematophila_WP_010847476.1	Providencia_stuartii	Providencia_stuartii_WP_004926461.1
Xenorhabdus_nematophila_WP_010847476.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002919796.1
Xenorhabdus_nematophila_WP_010847476.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_003863274.1
Xenorhabdus_nematophila_WP_010847476.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_061553345.1
Xenorhabdus_nematophila_WP_010847476.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_039999320.1
Xenorhabdus_nematophila_WP_010847476.1	Erwinia_amylovora	Erwinia_amylovora_WP_004160595.1
Xenorhabdus_nematophila_WP_010847476.1	Pragia_fontium	Pragia_fontium_WP_047779690.1
Xenorhabdus_nematophila_WP_010847476.1	Morganella_morganii	Morganella_morganii_WP_004238634.1
Xenorhabdus_nematophila_WP_010847476.1	Erwinia_billingiae	Erwinia_billingiae_WP_013204136.1
Xenorhabdus_nematophila_WP_010847476.1	Proteus_mirabilis	Proteus_mirabilis_WP_004246966.1
Xenorhabdus_nematophila_WP_010847476.1	Yersinia_pestis	Yersinia_pestis_WP_002218932.1
Xenorhabdus_nematophila_WP_010847476.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011095511.1
Xenorhabdus_nematophila_WP_010847476.1	Salmonella_enterica	Salmonella_enterica_WP_000579838.1
Xenorhabdus_nematophila_WP_010847476.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_003850712.1
Xenorhabdus_nematophila_WP_010847476.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010847476.1
Xenorhabdus_nematophila_WP_010847476.1	Serratia_marcescens	Serratia_marcescens_WP_015379265.1
Xenorhabdus_nematophila_WP_010847476.1	Hafnia_alvei	Hafnia_alvei_WP_025802672.1
Xenorhabdus_nematophila_WP_010847476.1	Escherichia_coli	Escherichia_coli_YCN68521.1
Xenorhabdus_nematophila_WP_010847476.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010304941.1
Xenorhabdus_nematophila_WP_010847476.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_048912859.1
Xenorhabdus_nematophila_WP_010847476.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_004709250.1
Xenorhabdus_nematophila_WP_010847476.1	Leminorella_grimontii	Leminorella_grimontii_WP_027275658.1
Xenorhabdus_nematophila_WP_010847476.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319703.1
Xenorhabdus_nematophila_WP_010847476.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005290401.1
Xenorhabdus_nematophila_WP_010847476.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015872767.1
Xenorhabdus_nematophila_WP_010847476.1	Ewingella_americana	Ewingella_americana_WP_013573687.1
Xenorhabdus_nematophila_WP_038219409.1	Hafnia_alvei	Hafnia_alvei_WP_445611430.1
Xenorhabdus_nematophila_WP_038219409.1	Escherichia_coli	Escherichia_coli_YCN68615.1
Xenorhabdus_nematophila_WP_038219409.1	Ewingella_americana	Ewingella_americana_WP_034793925.1
Xenorhabdus_nematophila_WP_038219409.1	Pragia_fontium	Pragia_fontium_WP_047779598.1
Xenorhabdus_nematophila_WP_038219409.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011095626.1
Xenorhabdus_nematophila_WP_038219409.1	Salmonella_enterica	Salmonella_enterica_WP_000799937.1
Xenorhabdus_nematophila_WP_038219409.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005290677.1
Xenorhabdus_nematophila_WP_038219409.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_039508616.1
Xenorhabdus_nematophila_WP_038219409.1	Erwinia_amylovora	Erwinia_amylovora_WP_004160770.1
Xenorhabdus_nematophila_WP_038219409.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005273580.1
Xenorhabdus_nematophila_WP_038219409.1	Leminorella_grimontii	Leminorella_grimontii_WP_347253974.1
Xenorhabdus_nematophila_WP_038219409.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_061553274.1
Xenorhabdus_nematophila_WP_038219409.1	Serratia_marcescens	Serratia_marcescens_WP_004930820.1
Xenorhabdus_nematophila_WP_038219409.1	Dickeya_dadantii	Dickeya_dadantii_WP_284603609.1
Xenorhabdus_nematophila_WP_038219409.1	Proteus_mirabilis	Proteus_mirabilis_WP_063073822.1
Xenorhabdus_nematophila_WP_038219409.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_226052078.1
Xenorhabdus_nematophila_WP_038219409.1	Providencia_stuartii	Providencia_stuartii_WP_004924086.1
Xenorhabdus_nematophila_WP_038219409.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015872886.1
Xenorhabdus_nematophila_WP_038219409.1	Erwinia_billingiae	Erwinia_billingiae_WP_338573010.1
Xenorhabdus_nematophila_WP_038219409.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010671542.1
Xenorhabdus_nematophila_WP_038219409.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_029883894.1
Xenorhabdus_nematophila_WP_038219409.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304372665.1
Xenorhabdus_nematophila_WP_038219409.1	Morganella_morganii	Morganella_morganii_WP_036417485.1
Xenorhabdus_nematophila_WP_038219409.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002920570.1
Xenorhabdus_nematophila_WP_038219409.1	Yersinia_pestis	Yersinia_pestis_WP_002209507.1
Xenorhabdus_nematophila_WP_038219409.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_038219409.1
Leminorella_grimontii_WP_027273418.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_012769775.1
Leminorella_grimontii_WP_027273418.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013096225.1
Leminorella_grimontii_WP_027273418.1	Providencia_stuartii	Providencia_stuartii_WP_004919376.1
Leminorella_grimontii_WP_027273418.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_039275079.1
Leminorella_grimontii_WP_027273418.1	Hafnia_alvei	Hafnia_alvei_WP_025801837.1
Leminorella_grimontii_WP_027273418.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_004148779.1
Leminorella_grimontii_WP_027273418.1	Leminorella_grimontii	Leminorella_grimontii_WP_027273418.1
Leminorella_grimontii_WP_027273418.1	Morganella_morganii	Morganella_morganii_WP_004237332.1
Leminorella_grimontii_WP_027273418.1	Erwinia_amylovora	Erwinia_amylovora_WP_004157297.1
Leminorella_grimontii_WP_027273418.1	Erwinia_billingiae	Erwinia_billingiae_WP_013201822.1
Leminorella_grimontii_WP_027273418.1	Salmonella_enterica	Salmonella_enterica_WP_000505850.1
Leminorella_grimontii_WP_027273418.1	Ewingella_americana	Ewingella_americana_WP_034790830.1
Leminorella_grimontii_WP_027273418.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010245885.1
Leminorella_grimontii_WP_027273418.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011093743.1
Leminorella_grimontii_WP_027273418.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_046457746.1
Leminorella_grimontii_WP_027273418.1	Escherichia_coli	Escherichia_coli_YCN70684.1
Leminorella_grimontii_WP_027273418.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_241623747.1
Leminorella_grimontii_WP_027273418.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005284745.1
Leminorella_grimontii_WP_027273418.1	Serratia_marcescens	Serratia_marcescens_WP_004941048.1
Leminorella_grimontii_WP_027273418.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_012848252.1
Leminorella_grimontii_WP_027273418.1	Dickeya_dadantii	Dickeya_dadantii_WP_077246386.1
Leminorella_grimontii_WP_027273418.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005271995.1
Leminorella_grimontii_WP_027273418.1	Proteus_mirabilis	Proteus_mirabilis_WP_004242658.1
Leminorella_grimontii_WP_027273418.1	Yersinia_pestis	Yersinia_pestis_WP_002211245.1
Leminorella_grimontii_WP_027273418.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010845667.1
Leminorella_grimontii_WP_027273418.1	Pragia_fontium	Pragia_fontium_WP_047781207.1
Leminorella_grimontii_WP_027275897.1	Salmonella_enterica	Salmonella_enterica_WP_000790154.1
Leminorella_grimontii_WP_027275897.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002914069.1
Leminorella_grimontii_WP_027275897.1	Yersinia_pestis	Yersinia_pestis_WP_002209677.1
Leminorella_grimontii_WP_027275897.1	Ewingella_americana	Ewingella_americana_WP_034792551.1
Leminorella_grimontii_WP_027275897.1	Erwinia_billingiae	Erwinia_billingiae_WP_013203430.1
Leminorella_grimontii_WP_027275897.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005274238.1
Leminorella_grimontii_WP_027275897.1	Providencia_stuartii	Providencia_stuartii_WP_275205428.1
Leminorella_grimontii_WP_027275897.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015872276.1
Leminorella_grimontii_WP_027275897.1	Serratia_marcescens	Serratia_marcescens_WP_004929150.1
Leminorella_grimontii_WP_027275897.1	Proteus_mirabilis	Proteus_mirabilis_WP_004243894.1
Leminorella_grimontii_WP_027275897.1	Erwinia_amylovora	Erwinia_amylovora_WP_004159192.1
Leminorella_grimontii_WP_027275897.1	Pragia_fontium	Pragia_fontium_WP_047780324.1
Leminorella_grimontii_WP_027275897.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_025800531.1
Leminorella_grimontii_WP_027275897.1	Morganella_morganii	Morganella_morganii_WP_032098592.1
Leminorella_grimontii_WP_027275897.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_040000152.1
Leminorella_grimontii_WP_027275897.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_284156333.1
Leminorella_grimontii_WP_027275897.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_011094798.1
Leminorella_grimontii_WP_027275897.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010847135.1
Leminorella_grimontii_WP_027275897.1	Escherichia_coli	Escherichia_coli_YCN71992.1
Leminorella_grimontii_WP_027275897.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304374019.1
Leminorella_grimontii_WP_027275897.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319010.1
Leminorella_grimontii_WP_027275897.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010257661.1
Leminorella_grimontii_WP_027275897.1	Hafnia_alvei	Hafnia_alvei_WP_040046818.1
Leminorella_grimontii_WP_027275897.1	Leminorella_grimontii	Leminorella_grimontii_WP_027275897.1
Leminorella_grimontii_WP_027275897.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_039508043.1
Leminorella_grimontii_WP_027275897.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005289398.1
Erwinia_amylovora_WP_004161250.1	Pragia_fontium	Pragia_fontium_WP_047779405.1
Erwinia_amylovora_WP_004161250.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_000429386.1
Erwinia_amylovora_WP_004161250.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_028684986.1
Erwinia_amylovora_WP_004161250.1	Yersinia_pestis	Yersinia_pestis_WP_000429386.1
Erwinia_amylovora_WP_004161250.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_004093904.1
Erwinia_amylovora_WP_004161250.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_000429386.1
Erwinia_amylovora_WP_004161250.1	Escherichia_coli	Escherichia_coli_YCN68921.1
Erwinia_amylovora_WP_004161250.1	Hafnia_alvei	Hafnia_alvei_WP_004093904.1
Erwinia_amylovora_WP_004161250.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010846128.1
Erwinia_amylovora_WP_004161250.1	Salmonella_enterica	Salmonella_enterica_WP_000429386.1
Erwinia_amylovora_WP_004161250.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_004393045.1
Erwinia_amylovora_WP_004161250.1	Dickeya_dadantii	Dickeya_dadantii_WP_004093904.1
Erwinia_amylovora_WP_004161250.1	Providencia_stuartii	Providencia_stuartii_WP_004923979.1
Erwinia_amylovora_WP_004161250.1	Serratia_marcescens	Serratia_marcescens_WP_004093904.1
Erwinia_amylovora_WP_004161250.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_004093904.1
Erwinia_amylovora_WP_004161250.1	Erwinia_billingiae	Erwinia_billingiae_WP_003849523.1
Erwinia_amylovora_WP_004161250.1	Morganella_morganii	Morganella_morganii_WP_000429386.1
Erwinia_amylovora_WP_004161250.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_004093904.1
Erwinia_amylovora_WP_004161250.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_005976545.1
Erwinia_amylovora_WP_004161250.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_005976545.1
Erwinia_amylovora_WP_004161250.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_004093904.1
Erwinia_amylovora_WP_004161250.1	Leminorella_grimontii	Leminorella_grimontii_WP_027273890.1
Erwinia_amylovora_WP_004161250.1	Ewingella_americana	Ewingella_americana_WP_034794367.1
Erwinia_amylovora_WP_004161250.1	Erwinia_amylovora	Erwinia_amylovora_WP_004161250.1
Erwinia_amylovora_WP_004161250.1	Proteus_mirabilis	Proteus_mirabilis_WP_004246596.1
Erwinia_amylovora_WP_004161250.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_003849523.1
Pantoea_agglomerans_WP_010257669.1	Yersinia_pestis	Yersinia_pestis_WP_002209672.1
Pantoea_agglomerans_WP_010257669.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_008812634.1
Pantoea_agglomerans_WP_010257669.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_006176728.1
Pantoea_agglomerans_WP_010257669.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_012768812.1
Pantoea_agglomerans_WP_010257669.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010257669.1
Pantoea_agglomerans_WP_010257669.1	Erwinia_amylovora	Erwinia_amylovora_WP_004159202.1
Pantoea_agglomerans_WP_010257669.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_005973561.1
Pantoea_agglomerans_WP_010257669.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002914074.1
Pantoea_agglomerans_WP_010257669.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015872280.1
Pantoea_agglomerans_WP_010257669.1	Dickeya_dadantii	Dickeya_dadantii_WP_013319014.1
Pantoea_agglomerans_WP_010257669.1	Morganella_morganii	Morganella_morganii_WP_004236997.1
Pantoea_agglomerans_WP_010257669.1	Proteus_mirabilis	Proteus_mirabilis_WP_004243899.1
Pantoea_agglomerans_WP_010257669.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_032813901.1
Pantoea_agglomerans_WP_010257669.1	Providencia_stuartii	Providencia_stuartii_WP_004921494.1
Pantoea_agglomerans_WP_010257669.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_038219834.1
Pantoea_agglomerans_WP_010257669.1	Serratia_marcescens	Serratia_marcescens_WP_004929136.1
Pantoea_agglomerans_WP_010257669.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005289407.1
Pantoea_agglomerans_WP_010257669.1	Hafnia_alvei	Hafnia_alvei_WP_008812634.1
Pantoea_agglomerans_WP_010257669.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_005973561.1
Pantoea_agglomerans_WP_010257669.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_048912476.1
Pantoea_agglomerans_WP_010257669.1	Salmonella_enterica	Salmonella_enterica_WP_000003307.1
Pantoea_agglomerans_WP_010257669.1	Leminorella_grimontii	Leminorella_grimontii_WP_027275893.1
Pantoea_agglomerans_WP_010257669.1	Pragia_fontium	Pragia_fontium_WP_047780319.1
Pantoea_agglomerans_WP_010257669.1	Ewingella_americana	Ewingella_americana_WP_034792729.1
Pantoea_agglomerans_WP_010257669.1	Erwinia_billingiae	Erwinia_billingiae_WP_013203435.1
Pantoea_agglomerans_WP_010257669.1	Escherichia_coli	Escherichia_coli_YCN71996.1
Pantoea_agglomerans_WP_003852747.1	Erwinia_billingiae	Erwinia_billingiae_WP_013202439.1
Pantoea_agglomerans_WP_003852747.1	Proteus_mirabilis	Proteus_mirabilis_WP_004243268.1
Pantoea_agglomerans_WP_003852747.1	Leminorella_grimontii	Leminorella_grimontii_WP_027274555.1
Pantoea_agglomerans_WP_003852747.1	Klebsiella_pneumoniae	Klebsiella_pneumoniae_WP_002901243.1
Pantoea_agglomerans_WP_003852747.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013097053.1
Pantoea_agglomerans_WP_003852747.1	Tatumella_ptyseos	Tatumella_ptyseos_WP_304371352.1
Pantoea_agglomerans_WP_003852747.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_003852747.1
Pantoea_agglomerans_WP_003852747.1	Edwardsiella_tarda	Edwardsiella_tarda_WP_005285091.1
Pantoea_agglomerans_WP_003852747.1	Morganella_morganii	Morganella_morganii_WP_004235539.1
Pantoea_agglomerans_WP_003852747.1	Pectobacterium_atrosepticum	Pectobacterium_atrosepticum_WP_039310252.1
Pantoea_agglomerans_WP_003852747.1	Pectobacterium_carotovorum	Pectobacterium_carotovorum_WP_010295247.1
Pantoea_agglomerans_WP_003852747.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_226052293.1
Pantoea_agglomerans_WP_003852747.1	Providencia_stuartii	Providencia_stuartii_WP_004920333.1
Pantoea_agglomerans_WP_003852747.1	Xenorhabdus_nematophila	Xenorhabdus_nematophila_WP_010846052.1
Pantoea_agglomerans_WP_003852747.1	Erwinia_amylovora	Erwinia_amylovora_WP_004157815.1
Pantoea_agglomerans_WP_003852747.1	Ewingella_americana	Ewingella_americana_WP_034790665.1
Pantoea_agglomerans_WP_003852747.1	Edwardsiella_ictaluri	Edwardsiella_ictaluri_WP_015870981.1
Pantoea_agglomerans_WP_003852747.1	Hafnia_alvei	Hafnia_alvei_WP_038502170.1
Pantoea_agglomerans_WP_003852747.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_038502170.1
Pantoea_agglomerans_WP_003852747.1	Serratia_marcescens	Serratia_marcescens_WP_016927474.1
Pantoea_agglomerans_WP_003852747.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_032899016.1
Pantoea_agglomerans_WP_003852747.1	Pragia_fontium	Pragia_fontium_WP_047781326.1
Pantoea_agglomerans_WP_003852747.1	Salmonella_enterica	Salmonella_enterica_WP_000153505.1
Pantoea_agglomerans_WP_003852747.1	Yersinia_pestis	Yersinia_pestis_WP_002224141.1
Pantoea_agglomerans_WP_003852747.1	Escherichia_coli	Escherichia_coli_YCN71191.1
Pantoea_agglomerans_WP_003852747.1	Dickeya_dadantii	Dickeya_dadantii_WP_013317844.1
Yersinia_bercovieri_WP_005278921.1	Obesumbacterium_proteus	Obesumbacterium_proteus_WP_061554788.1
Yersinia_bercovieri_WP_005278921.1	Dickeya_chrysanthemi	Dickeya_chrysanthemi_WP_226052742.1
Yersinia_bercovieri_WP_005278921.1	Proteus_mirabilis	Proteus_mirabilis_WP_004243743.1
Yersinia_bercovieri_WP_005278921.1	Pantoea_agglomerans	Pantoea_agglomerans_WP_010257968.1
Yersinia_bercovieri_WP_005278921.1	Enterobacter_cloacae	Enterobacter_cloacae_WP_013098145.1
Yersinia_bercovieri_WP_005278921.1	Ewingella_americana	Ewingella_americana_WP_185689633.1
Yersinia_bercovieri_WP_005278921.1	Yersinia_pestis	Yersinia_pestis_WP_002209717.1
Yersinia_bercovieri_WP_005278921.1	Yersinia_bercovieri	Yersinia_bercovieri_WP_005278921.1
