family_id	genomes
Yersinia_pestis_WP_002217656.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_071984921.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_pestis_WP_002209817.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_pestis_WP_002210502.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_pestis_WP_002224759.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Hafnia_alvei_WP_052439903.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Erwinia_billingiae_WP_151037323.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pectobacterium_atrosepticum_WP_173361630.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Dickeya_dadantii_WP_013317990.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Ewingella_americana_WP_185688750.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_pestis_WP_002211340.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_004237509.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_153641749.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_036024577.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pragia_fontium_WP_047779629.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Klebsiella_pneumoniae_WP_002920113.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Obesumbacterium_proteus_WP_025799616.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027273323.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pectobacterium_carotovorum_WP_039505272.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_005275816.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Serratia_marcescens_WP_004938278.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_pestis_WP_002208604.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Obesumbacterium_proteus_WP_025800559.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Obesumbacterium_proteus_WP_025802079.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Obesumbacterium_proteus_WP_061553014.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004246792.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_004246908.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Proteus_mirabilis_WP_017628745.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Providencia_stuartii_WP_004921297.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027274762.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Escherichia_coli_YCN68504.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Obesumbacterium_proteus_WP_061555081.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Morganella_morganii_WP_024473670.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Salmonella_enterica_WP_000290727.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_005274524.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Yersinia_bercovieri_WP_005276487.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Obesumbacterium_proteus_WP_061553566.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Providencia_stuartii_WP_004925920.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Leminorella_grimontii_WP_027272812.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Pragia_fontium_WP_232036558.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Providencia_stuartii_WP_120752680.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Xenorhabdus_nematophila_WP_010847296.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
Xenorhabdus_nematophila_WP_010847476.1	Dickeya_chrysanthemi,Dickeya_dadantii,Edwardsiella_ictaluri,Edwardsiella_tarda,Enterobacter_cloacae,Erwinia_amylovora,Erwinia_billingiae,Escherichia_coli,Ewingella_americana,Hafnia_alvei,Klebsiella_pneumoniae,Leminorella_grimontii,Morganella_morganii,Obesumbacterium_proteus,Pantoea_agglomerans,Pectobacterium_atrosepticum,Pectobacterium_carotovorum,Pragia_fontium,Proteus_mirabilis,Providencia_stuartii,Salmonella_enterica,Serratia_marcescens,Tatumella_ptyseos,Xenorhabdus_nematophila,Yersinia_bercovieri,Yersinia_pestis
